	AD-ATAC-TF_Central-Mean	AD-ATAC-TF_Window-Mean	AD-ATAC-TF-10000_Central-Mean	AD-ATAC-TF-10000_Window-Mean	AD-ATAC-TF-1000_Central-Mean	AD-ATAC-TF-1000_Window-Mean	AD-ATAC-TF-100_Central-Mean	AD-ATAC-TF-100_Window-Mean	AD-ATAC_Central-Mean	AD-ATAC_Window-Mean	NE-ATAC-TF_Central-Mean	NE-ATAC-TF_Window-Mean	NE-ATAC-TF-10000_Central-Mean	NE-ATAC-TF-10000_Window-Mean	NE-ATAC-TF-1000_Central-Mean	NE-ATAC-TF-1000_Window-Mean	NE-ATAC-TF-100_Central-Mean	NE-ATAC-TF-100_Window-Mean	NE-ATAC_Central-Mean	NE-ATAC_Window-Mean	AR-10000_Central-Mean	AR-10000_Window-Mean	AR-1000_Central-Mean	AR-1000_Window-Mean	ASCL1-10000_Central-Mean	ASCL1-10000_Window-Mean	ASCL1-1000_Central-Mean	ASCL1-1000_Window-Mean	AR-Pom_Central-Mean	AR-Pom_Window-Mean	AR-Sev_Central-Mean	AR-Sev_Window-Mean	ASCL1-Cej_Central-Mean	ASCL1-Cej_Window-Mean
173-1_LuCaP_92_LuCaP_NEPC_0.70_TF0.01	0.97182	0.9938229545454546	0.95781	0.9906343181818182	0.98269	1.0001415151515152	0.942175	0.9894995454545449	0.9786975	0.994437575757576	0.9954175	0.9954619696969702	0.9933875	0.994812348484849	0.9732274999999999	0.9939382575757576	1.02833	1.0015831060606064	0.9923275	0.9965865151515158	0.9811225	0.9971153030303034	0.985495	0.9955374242424241	0.9705874999999999	0.9780706818181821	0.9653225000000001	0.9714165151515156	1.013435	0.9858625757575755	0.9769374999999999	0.9861767424242427	0.970415	0.9636556060606061
208-4_LuCaP_92_LuCaP_NEPC_0.30_TF0.03	0.9712324999999999	0.9927559090909095	0.9569675	0.9894016666666661	0.97942	0.99892946969697	0.9406925	0.9854877272727272	0.9786625	0.9935342424242427	0.9932025	0.9949781060606064	0.9912774999999999	0.994308787878788	0.9722425	0.9933153787878785	1.0070575	1.0013303030303033	0.99152	0.9962403030303033	0.9783025	0.996207045454546	0.9827675	0.9938395454545456	0.9676125	0.9769729545454543	0.9562350000000001	0.9710581818181822	1.0109675	0.9845503030303031	0.9767675	0.9855561363636361	0.971355	0.9631682575757573
49_LuCaP_92_LuCaP_NEPC_0.50_TF0.20	0.95533	0.9839031818181826	0.9380274999999999	0.9804789393939393	0.9657325	0.9883235606060607	0.9334175	0.9794316666666666	0.9666199999999999	0.9861591666666667	0.9898224999999999	0.9927918939393939	0.9897925000000001	0.9924796969696967	0.9557625000000001	0.988487196969697	1.01113	0.9888184848484843	0.9918475	0.9953257575757577	0.95792	0.985661893939394	0.9462375	0.9816216666666672	0.9502675	0.971504318181818	0.92449	0.9628269696969699	1.0016949999999998	0.9753600000000001	0.9681175	0.9786824242424249	0.962195	0.9564281060606061
145-2_LuCaP_58_LuCaP_NEPC_0.30_TF0.10	0.9642200000000001	0.9892659090909091	0.9470875000000001	0.9854393939393937	0.9716175	0.995168409090909	0.9077975	0.9855146212121216	0.970925	0.9906554545454545	0.98866	0.9941006818181817	0.9868575	0.993660681818182	0.9570125	0.9903353030303031	0.9911825	0.9959325757575758	0.9895775	0.9958906060606063	0.9742175	0.9931260606060609	0.976755	0.9901995454545454	0.9628749999999999	0.9756381818181815	0.9453625	0.9684790909090912	1.0078399999999998	0.9815500000000001	0.9695825	0.9819971969696969	0.97	0.9612709848484848
145-2_LuCaP_35_LuCaP_NEPC_0.30_TF0.30	0.9205575	0.9759221212121212	0.9019775	0.9723400757575756	0.924755	0.981058333333333	0.87896	0.9684977272727275	0.9314	0.9785956818181815	0.97466	0.9880559848484847	0.9750025	0.9884979545454543	0.9502025000000001	0.9849093939393941	0.9950699999999999	0.9855821212121211	0.977295	0.9912283333333329	0.9310425	0.9783740151515155	0.9065275	0.9683186363636364	0.9271874999999999	0.9672774242424241	0.8963574999999999	0.9599975	0.9709025	0.9689022727272725	0.9352225	0.9697518181818183	0.9446550000000001	0.9473469696969697
208-4_LuCaP_58_LuCaP_NEPC_0.30_TF0.30	0.961275	0.9850458333333328	0.945575	0.9806336363636367	0.9718025	0.9895525	0.9234249999999999	0.9813722727272728	0.96973	0.9874545454545456	0.9824924999999999	0.9897192424242427	0.9816575	0.9895206060606067	0.962035	0.9863556060606058	0.975665	0.9921739393939394	0.9858199999999999	0.9927582575757574	0.9694775	0.9889232575757574	0.9691425	0.9847552272727271	0.944965	0.9696612121212116	0.9154675	0.9629480303030302	1.001575	0.9759942424242427	0.9704625	0.9787939393939393	0.969515	0.9566738636363639
173-1_LuCaP_35_LuCaP_NEPC_0.70_TF0.20	0.946375	0.9825261363636371	0.9282825	0.9779165909090908	0.9595425	0.9839073484848486	0.9300075	0.9684878030303027	0.9558675	0.9858317424242421	0.9621275	0.9802698484848483	0.9646525	0.9813420454545456	0.945635	0.9752219696969696	1.006105	0.9879349999999998	0.967615	0.9846809848484847	0.9481649999999999	0.9829020454545454	0.9342025	0.979466287878788	0.9227974999999999	0.9610436363636367	0.8851800000000001	0.9507625000000002	0.9832025	0.9724600000000004	0.9532324999999999	0.9740407575757579	0.9404524999999999	0.9442724242424242
93_LuCaP_XX_LuCaP_NEPC_1.0_TF0.20	0.9740949999999999	0.9945217424242422	0.9561424999999999	0.9903118181818183	0.98336	1.0010507575757577	0.957705	0.995931893939394	0.9835375	0.9960520454545461	0.970375	0.9874814393939397	0.9707475	0.9876268181818183	0.931135	0.9831642424242427	0.980585	0.9950745454545457	0.9700350000000001	0.98944803030303	0.97993	0.9968941666666667	0.977375	0.994902424242424	0.9344350000000001	0.9719626515151519	0.90577	0.9648096212121213	1.009035	0.9832991666666665	0.977765	0.9861267424242429	0.950695	0.9544268181818178
173-1_LuCaP_58_LuCaP_NEPC_0.50_TF0.01	0.9725400000000001	0.9939024242424247	0.9579875	0.9904644696969697	0.9786975	1.0013482575757577	0.92322	0.9930002272727269	0.9780249999999999	0.9944139393939394	0.9960325	0.9960806060606063	0.9932124999999999	0.9950402272727269	0.9667349999999999	0.9915771212121215	1.0184125000000002	1.003504621212121	0.9919775	0.9968228787878791	0.983785	0.9964859848484848	0.9903675	0.9969089393939394	0.9743875	0.978591212121212	0.9557525	0.9743367424242426	1.0148000000000001	0.9864231060606057	0.9767375	0.9860212878787876	0.972295	0.9650475757575756
208-4_LuCaP_92_LuCaP_NEPC_0.10_TF0.05	0.9696874999999999	0.9915381818181815	0.95599	0.9881724242424247	0.9797225	0.9978841666666667	0.9509525	0.9871429545454544	0.9775550000000001	0.992620984848485	0.9921325000000001	0.9940281060606063	0.9903675	0.9934939393939392	0.9722324999999999	0.9930814393939398	1.00065	0.9990040151515153	0.991	0.9956287878787877	0.9752075	0.9948781060606061	0.977705	0.9921381060606062	0.96287	0.9754134090909093	0.9493225	0.9698105303030307	1.0093125	0.9829500757575761	0.9759125	0.9846906060606059	0.97165	0.9616641666666669
49_LuCaP_35_LuCaP_NEPC_0.90_TF0.10	0.9601	0.9891771969696971	0.9428150000000001	0.9856098484848483	0.966675	0.9937602272727274	0.95251	0.9811301515151514	0.9691050000000001	0.9906645454545456	0.9907175	0.9938188636363634	0.9894875	0.9934365151515157	0.96901	0.9914793181818184	1.01796	0.9961081818181815	0.9887225000000001	0.9954243939393943	0.9702875	0.992238181818182	0.966855	0.9895414393939388	0.9591725	0.9741650757575757	0.949235	0.9676101515151514	1.0038099999999999	0.9815330303030304	0.9681850000000001	0.9821328787878794	0.962235	0.9595848484848488
145-2_LuCaP_92_LuCaP_NEPC_0.50_TF0.10	0.9611675	0.9885046969696973	0.9447075	0.9850125757575757	0.9696725	0.9950656818181818	0.945055	0.9851443181818182	0.9700325	0.9898799242424239	0.986195	0.992970303030303	0.9849625000000001	0.9926441666666665	0.95777	0.9909963636363635	0.9953125	0.992593939393939	0.98708	0.9950848484848483	0.9668925	0.9912690151515156	0.960775	0.9875651515151517	0.9560775	0.9740996969696969	0.938305	0.9670526515151517	1.003365	0.9797582575757574	0.967425	0.9816005303030301	0.9630675	0.9580165151515152
173-1_LuCaP_136CR_LuCaP_NEPC_0.10_TF0.03	0.96745	0.9928547727272724	0.951965	0.9893126515151517	0.97499	0.9995457575757579	0.9308325000000001	0.9902890151515155	0.9745275	0.9936413636363635	0.9947175	0.9949748484848487	0.99199	0.9944103030303028	0.970475	0.9930401515151515	1.02947	1.0007693939393931	0.992135	0.9962930303030304	0.9787399999999999	0.9965951515151517	0.984345	0.9945552272727278	0.9666975	0.97730356060606	0.959325	0.9711146969696965	1.0113400000000001	0.9850524999999993	0.972475	0.9848596212121211	0.9686975	0.962700606060606
49_LuCaP_92_LuCaP_NEPC_0.70_TF0.03	0.9707775000000001	0.9928487878787876	0.95571	0.9896168939393936	0.9791525	0.9988210606060606	0.9283725	0.9852840909090912	0.9786549999999999	0.9936359848484847	0.9952700000000001	0.9959243939393937	0.9930025	0.9952093939393941	0.970875	0.9947538636363633	1.01707	1.0010615909090912	0.992705	0.9970745454545453	0.9796874999999999	0.9961653030303035	0.9856100000000001	0.9951682575757577	0.971905	0.97812053030303	0.96458	0.9724266666666664	1.0128725	0.9850129545454547	0.9772350000000001	0.9856303787878785	0.97053	0.9638462878787878
145-2_LuCaP_136CR_LuCaP_NEPC_0.70_TF0.30	0.9452125	0.9863076515151509	0.92562	0.9815227272727274	0.9599075	0.9918325000000001	0.91495	0.981261439393939	0.9532325	0.9884711363636363	0.9627924999999999	0.9837065909090908	0.9633850000000002	0.9844015151515152	0.933735	0.977926060606061	0.9729	0.9770532575757572	0.96507	0.9870997727272729	0.95321	0.9882109848484852	0.9433725	0.9832981060606062	0.912715	0.9644808333333335	0.8772650000000001	0.9558444696969698	0.9885074999999999	0.976174090909091	0.9472799999999999	0.976812045454545	0.9411950000000001	0.9473069696969696
208-4_LuCaP_35CR_LuCaP_NEPC_0.90_TF0.05	0.964575	0.9913541666666665	0.9504275	0.9878759090909093	0.972375	0.9980159090909091	0.9483725000000001	0.9859506818181822	0.9725075	0.9923544696969693	0.9902424999999999	0.9933627272727273	0.9886874999999999	0.9929381818181817	0.9716975000000001	0.9917825000000009	1.00754	0.9990029545454548	0.988645	0.995000681818182	0.9727699999999999	0.9949668939393935	0.97623	0.9921810606060605	0.9588774999999999	0.9747384848484849	0.948655	0.9693380303030302	1.0063950000000002	0.9830385606060605	0.9714	0.984136590909091	0.9678025000000001	0.9609843939393939
93_LuCaP_35_LuCaP_NEPC_0.30_TF0.05	0.9657825	0.9919722727272728	0.9497825	0.9884618181818177	0.9743324999999999	0.997864090909091	0.9478899999999999	0.9888474242424242	0.975195	0.9932741666666669	0.9822575	0.9919134090909091	0.981345	0.9916221969696969	0.9542149999999999	0.9902571212121213	1.0000175	0.9987628030303035	0.98141	0.9934490151515153	0.97476	0.9952355303030306	0.9717800000000001	0.9928087878787877	0.9518175	0.9746567424242424	0.9361700000000001	0.9677411363636363	1.0059300000000002	0.9828537121212124	0.9731225000000001	0.9844402272727273	0.96015	0.9583135606060604
93_LuCaP_136CR_LuCaP_NEPC_0.30_TF0.05	0.9669625	0.991853484848485	0.9521575	0.9881800757575752	0.9713425	0.9980891666666667	0.937045	0.987239545454545	0.9747525	0.992995227272727	0.992415	0.9935515151515151	0.99075	0.9930936363636363	0.9721025000000001	0.9918888636363637	1.00793	0.9987347727272721	0.9908524999999999	0.9951599242424242	0.9761399999999999	0.9956651515151512	0.9789675	0.9927497727272729	0.9589675	0.9748129545454542	0.9461175	0.9687293181818181	1.008405	0.9834070454545457	0.972335	0.9841682575757574	0.970085	0.9612387878787882
49_LuCaP_92_LuCaP_NEPC_0.90_TF0.10	0.9660325000000001	0.9892556818181816	0.949755	0.9858331060606059	0.975455	0.9945637878787879	0.9494175	0.9826658333333328	0.97508	0.9906676515151513	0.9929025	0.9947261363636363	0.99117	0.9941561363636364	0.9673425	0.9925962121212119	1.0128675	0.9961225000000002	0.9917425000000001	0.9963321969696972	0.9714799999999999	0.9921162121212121	0.97037	0.9904099242424244	0.9632149999999999	0.9750611363636363	0.9488075	0.9686158333333333	1.0083824999999997	0.981185833333333	0.973425	0.982817575757576	0.9664024999999999	0.960554696969697
145-2_LuCaP_35CR_LuCaP_NEPC_0.50_TF0.05	0.9608225000000001	0.9911879545454543	0.9453775	0.9877239393939394	0.97121	0.9974568181818178	0.942935	0.9854390151515152	0.9685725000000001	0.9920113636363634	0.9898175	0.9939718181818189	0.9881449999999999	0.9935337878787882	0.9648325	0.9922003030303035	1.0214125	0.9991281060606058	0.9882025000000001	0.9955878030303034	0.9713575	0.9947493181818181	0.9720650000000001	0.9915521212121209	0.9604725000000001	0.9757981060606057	0.95338	0.9699363636363636	1.0070525	0.9833495454545456	0.9675	0.9835846212121212	0.964695	0.9607528787878786
49_LuCaP_35CR_LuCaP_NEPC_0.70_TF0.10	0.9543625	0.9885402272727275	0.9375500000000001	0.9847573484848484	0.96444	0.9928346969696965	0.9417225	0.9806370454545458	0.96317	0.9898374242424244	0.9892850000000001	0.9934686363636362	0.9875524999999999	0.9930893181818182	0.96601	0.9911628030303025	1.0244175000000002	0.9962422727272728	0.9872725	0.9951436363636361	0.9651	0.9920581060606063	0.96262	0.9901710606060605	0.95585	0.973995075757576	0.9455675	0.9683418939393943	1.0015025000000002	0.9812074242424246	0.96364	0.9814930303030304	0.9599199999999999	0.9595837878787882
145-2_LuCaP_136CR_LuCaP_NEPC_0.90_TF0.05	0.9634625	0.9917551515151517	0.9473525	0.9880871969696968	0.9703499999999999	0.9975737121212122	0.9310275000000001	0.9869234848484852	0.9710575	0.9927116666666667	0.9922475	0.9941356818181809	0.9904375	0.9936572727272724	0.965485	0.9922568939393938	1.02054	0.9988282575757573	0.9905625	0.9957255303030305	0.974915	0.995553257575758	0.9753874999999999	0.9922496212121218	0.96074	0.9758563636363636	0.9506475	0.9692093181818184	1.0089925	0.9836800000000001	0.9686225	0.983655909090909	0.9673974999999999	0.9611036363636362
93_LuCaP_136CR_LuCaP_NEPC_0.70_TF0.30	0.935785	0.9804413636363635	0.9165924999999999	0.9753224242424244	0.9512	0.9838073484848485	0.91135	0.9647699242424242	0.94635	0.9838649242424244	0.9792525000000001	0.9857678787878786	0.9793974999999999	0.9859643939393933	0.9589975	0.980646893939394	1.02925	0.9913116666666668	0.9828000000000001	0.9898996212121213	0.9509125	0.9841619696969695	0.9456600000000001	0.980803409090909	0.9329700000000001	0.9659454545454542	0.89654	0.9547068939393939	0.9887649999999999	0.973371287878788	0.9435225	0.9716267424242426	0.9547300000000001	0.9497529545454549
93_LuCaP_92_LuCaP_NEPC_0.70_TF0.30	0.955415	0.9833139393939395	0.93513	0.9784423484848486	0.96893	0.9881696969696976	0.9257175	0.986608409090909	0.9712125	0.9875442424242424	0.9403349999999999	0.9783556060606057	0.944825	0.9795137121212123	0.9012724999999999	0.9725981818181816	0.962955	0.9740202272727266	0.948985	0.9825780303030303	0.9533975	0.984536212121212	0.9421925	0.9789552272727275	0.8832375000000001	0.9616526515151513	0.8174075	0.9505351515151521	0.993985	0.9697078787878781	0.9678675	0.9775508333333329	0.9272775	0.9388981060606061
173-1_LuCaP_136CR_LuCaP_NEPC_0.10_TF0.20	0.9435525	0.9847781818181821	0.9234475	0.9801954545454551	0.9558949999999999	0.9893748484848486	0.9118499999999999	0.9763144696969696	0.9531975	0.9870414393939392	0.980835	0.9885641666666666	0.9808775000000001	0.9886136363636363	0.94953	0.9819620454545452	1.0127425	0.9871050757575754	0.983415	0.9917011363636365	0.9568975	0.988126742424243	0.945295	0.9827222727272726	0.93335	0.968714924242424	0.9034800000000001	0.9596670454545456	0.9912850000000001	0.9765871969696969	0.9481124999999999	0.9758629545454547	0.95489	0.9523312878787876
145-2_LuCaP_58_LuCaP_NEPC_0.30_TF0.03	0.970395	0.9928237878787874	0.9544575	0.9891709848484849	0.9761275	0.9997690909090913	0.8993724999999999	0.9877323484848481	0.97713	0.9935964393939387	0.99332	0.9955918939393938	0.9902675000000001	0.9948347727272726	0.965865	0.9919505303030307	0.99703	1.0002007575757579	0.99144	0.9967382575757575	0.9820224999999999	0.9962307575757579	0.9871574999999999	0.9947086363636365	0.9712999999999999	0.9781971969696972	0.9563425000000001	0.9722206818181819	1.0135375	0.9852762121212116	0.9759074999999999	0.9852495454545457	0.9714125	0.9644373484848484
208-4_LuCaP_35_LuCaP_NEPC_0.10_TF0.05	0.967085	0.9915253787878787	0.9522600000000001	0.9880266666666672	0.9743925	0.9978661363636366	0.955075	0.9863317424242426	0.9750749999999999	0.9926568939393942	0.9905575	0.9936138636363634	0.98932	0.9932129545454547	0.97481	0.9922834848484849	1.0047225000000002	0.9999050757575758	0.98913	0.9951553030303031	0.975775	0.9948598484848484	0.9788749999999999	0.9920570454545452	0.9612175000000001	0.9749708333333332	0.951315	0.9695530303030303	1.00573	0.9829928030303029	0.97317	0.9843449242424246	0.968155	0.9611441666666669
49_LuCaP_35CR_LuCaP_NEPC_0.70_TF0.30	0.92352	0.978603333333333	0.9051349999999999	0.9740590909090902	0.9437575	0.9823536363636362	0.919675	0.9676634090909093	0.9355825	0.9814964393939397	0.9758625	0.988026515151515	0.9753575000000001	0.9884024242424243	0.9478025	0.9829579545454545	1.0010975	0.9819744696969698	0.9783375	0.9911970454545457	0.937115	0.9826799242424247	0.9209974999999999	0.9766631818181815	0.9255325	0.9658081060606064	0.8925475	0.9579911363636368	0.98285	0.9728202272727271	0.9429949999999999	0.9728860606060604	0.9469500000000001	0.9503268181818181
208-4_LuCaP_35CR_LuCaP_NEPC_0.90_TF0.01	0.9707	0.9938665151515149	0.9564199999999999	0.9907034090909089	0.9785525	1.0001598484848486	0.9410649999999999	0.9889937121212123	0.9779025	0.9944876515151511	0.996265	0.9958371969696969	0.9941575	0.9951412878787884	0.9761425	0.9944021969696976	1.0180775	1.0013787121212119	0.9930300000000001	0.9968623484848486	0.98076	0.9975961363636362	0.9828824999999999	0.9956193939393942	0.9714625	0.9782306060606067	0.96625	0.9729086363636364	1.0123575	0.9860178787878789	0.9767475000000001	0.9863281060606061	0.970815	0.9639404545454546
208-4_LuCaP_XX_LuCaP_NEPC_1.0_TF0.10	0.97468	0.9940314393939397	0.9599175	0.9904360606060602	0.9780650000000001	1.000335606060606	0.956305	0.9885004545454551	0.9819775	0.995003257575758	0.9902724999999999	0.9933431060606057	0.9885175	0.9928803787878788	0.9718175	0.9910954545454548	1.0023175	0.9984117424242428	0.9884225	0.9948771212121212	0.9819825	0.9972395454545454	0.9894675	0.9954680303030303	0.9621425	0.9754201515151515	0.9529275	0.9699524999999999	1.0110325000000002	0.9851188636363641	0.9785024999999999	0.9864050000000003	0.96868	0.9619695454545454
145-2_LuCaP_92_LuCaP_NEPC_0.90_TF0.10	0.966155	0.9919062878787882	0.9471	0.9876021969696966	0.9725425	0.9979868939393942	0.954815	0.9914607575757577	0.97627	0.9937166666666665	0.9724625	0.9878835606060604	0.9722500000000001	0.9880528030303032	0.93954	0.9845838636363636	0.9827649999999999	0.9939703787878784	0.9728600000000001	0.9901127272727274	0.975705	0.9952434848484849	0.9774075	0.9931587878787879	0.9327350000000001	0.9713037121212122	0.9042049999999999	0.9634392424242428	1.0048025	0.9813276515151514	0.97172	0.9837986363636364	0.9524825	0.9536890909090914
208-4_LuCaP_35CR_LuCaP_NEPC_0.10_TF0.10	0.9556625	0.9883356060606058	0.9408925	0.9847651515151515	0.9633875	0.9942084090909087	0.9418525	0.9822692424242424	0.963905	0.9896143181818181	0.9888925000000001	0.992976666666667	0.9868750000000001	0.9925862878787883	0.9716875	0.9912683333333331	1.005355	0.9978713636363634	0.987635	0.9947746969696972	0.964235	0.9920912878787878	0.9656224999999999	0.9896416666666669	0.95608	0.9739485606060605	0.9442699999999999	0.968896818181818	0.9993624999999999	0.9806026515151512	0.964625	0.9817457575757575	0.9635	0.9596143939393939
145-2_LuCaP_35CR_LuCaP_NEPC_0.90_TF0.03	0.971595	0.9938884090909096	0.956385	0.9904755303030297	0.9788425000000001	1.0003631060606062	0.9455375	0.9900271212121214	0.9783375000000001	0.9945051515151514	0.9937100000000001	0.9952756818181817	0.99134	0.9946501515151513	0.9687	0.9931838636363634	1.0204975	1.0012465151515149	0.9914324999999999	0.9965054545454552	0.9811	0.9974251515151513	0.9901225	0.9955509090909089	0.9683249999999999	0.9777282575757572	0.9624575	0.9718947727272728	1.013265	0.9858433333333338	0.97548	0.985900303030303	0.968915	0.9633345454545456
